,Price,Address,Bedrooms,Energy class,Primary energy consumption,Furnished,Terrace,Terrace surface,Surface of the plot,Living room surface,Number of frontages,Construction year,Building condition,Outdoor parking space,Bathrooms,Shower rooms,Office,Toilets,Kitchen type,Heating type,immo_code,Postcode,Price2,Price_orig,Terrace2,Province,Region
7239,495000,Dorp Oost 7,3,A,75,0,1,0,531,0,0,2016,0,0,1,0,1,2,0,0,10645179,9080,495000,€495000,1,Oost-Vlaanderen,Flanders
7240,448075,Dorp Oost 7,2,A,55,0,1,0,0,0,0,2018,0,0,1,0,0,1,0,0,10645178,9080,448075,€448075,1,Oost-Vlaanderen,Flanders
7241,675000,Bredabaan 294,3,Not specified,Not specified,0,1,18,0,62,2,1993,Good,0,2,2,0,3,Installed,Electric,10645177,2930,675000,€675.000-,1,Antwerpen,Flanders
7242,935000,Bredabaan 294,6,E,485,0,1,60,6798,90,4,1969,To renovate,0,3,1,1,4,Installed,Fuel oil,10645176,2930,935000,€935000,1,Antwerpen,Flanders
7243,359000,Gentsesteenweg 145,3,E,495,0,1,0,283,0,0,1975,To be done up,0,1,0,0,2,Installed,Fuel oil,10645174,1760,359000,€359000,1,Vlaams-Brabant,Flanders
7244,550000,Jan Bouckaertstraat 20,4,D,355,0,0,0,987,0,0,0,0,0,0,0,0,0,0,0,10645172,8570,550000,€550000,0,West-Vlaanderen,Flanders
7245,169000,"Oudenaardsesteenweg, 62",2,E,440,0,0,0,93,0,0,0,As new,0,1,0,0,1,0,0,10645171,8540,169000,€169000,0,West-Vlaanderen,Flanders
7246,295000,Westeindestraat 17,2,A,18,0,1,0,0,0,0,2023,0,0,1,0,0,0,0,0,10645167,9990,295000,€295000,1,Oost-Vlaanderen,Flanders
7247,225000,Dorpsstraat 34 Bus 1,2,C,248,0,0,0,0,0,0,1990,As new,0,1,0,0,0,0,0,10645162,2590,225000,€225000,0,Antwerpen,Flanders
7248,1900000,Grote Huidevettershoek 1-102,5,C,222,0,1,0,3348,0,0,0,0,0,3,0,1,3,Hyper equipped,Gas,10645161,9890,1900000,€1900000,1,Oost-Vlaanderen,Flanders
7249,525000,Grote Huidevettershoek 1-102,3,B,148,0,1,0,0,0,0,0,0,0,1,0,0,0,Hyper equipped,Gas,10645160,9000,525000,€525000,1,Oost-Vlaanderen,Flanders
7250,239000,Bredabaan 133,3,E,419,0,1,0,142,0,0,0,0,0,1,0,0,0,Installed,Gas,10645157,2060,239000,€239000,1,Antwerpen,Flanders
7251,695000,Noordzandstraat 66,6,Not specified,Not specified,0,0,0,2139,58,4,1962,To renovate,0,1,0,0,2,Not installed,Fuel oil,10645144,8310,695000,€695000,0,West-Vlaanderen,Flanders
7252,1550000,Grand Route 260,14,C,245,0,1,0,305,0,2,1903,As new,0,10,10,0,10,Semi equipped,0,10645143,4000,1550000,€1550000,1,Liï¿½ge,Wallonia
7253,439000,Parklaan 187,4,C,300,1,1,35,584,38,0,0,As new,0,0,0,0,1,Hyper equipped,Gas,10645141,9550,439000,€439000,1,Oost-Vlaanderen,Flanders
7254,199000,Franchommelaan 82-86,0,B,150,1,1,0,0,0,0,1978,Good,0,1,0,0,1,Installed,Gas,10645140,8370,199000,€199000,1,West-Vlaanderen,Flanders
7255,275000,Franchommelaan 82-86,2,B,125,1,1,0,0,0,2,1987,Good,0,1,0,0,1,Installed,Gas,10645139,8370,275000,€275000,1,West-Vlaanderen,Flanders
7256,455000,Kapelstraat 139,2,A,65,1,0,0,0,0,2,2016,As new,0,1,0,0,1,Hyper equipped,Gas,10507799,8400,455000,€455000,0,West-Vlaanderen,Flanders
7257,415000,Galglaan 1,2,Not specified,Not specified,0,1,27,0,0,4,2022,As new,0,1,1,0,1,Installed,Gas,10645137,9051,415000,€415000,1,Oost-Vlaanderen,Flanders
7258,375000,Chaussée de Bruxelles 2,3,A,80,0,0,0,190,0,3,2010,Good,0,2,0,0,0,0,Gas,10645133,1457,375000,€375000,0,Brabant wallon,Wallonia
7259,235000,Kempische Steenweg 398,2,F,537,0,0,0,718,0,4,1951,To renovate,0,1,0,0,0,0,Fuel oil,10645131,3500,235000,€235000,0,Limburg,Flanders
7260,220000,Budastraat 16,5,F,549,0,0,0,198,0,0,1967,To renovate,0,0,0,0,0,0,0,10645125,8500,220000,€220000,0,West-Vlaanderen,Flanders
7261,263000,St-Amandsstraat 23,2,Not specified,Not specified,0,1,17,0,0,0,2019,0,0,1,0,0,1,0,0,10645103,8800,263000,€263.000.,1,West-Vlaanderen,Flanders
7262,288000,St-Amandsstraat 23,2,Not specified,Not specified,0,1,18,0,0,0,2019,0,0,1,0,0,2,0,0,10645102,8800,288000,€288.000.,1,West-Vlaanderen,Flanders
7263,245000,St-Amandsstraat 23,2,Not specified,Not specified,0,1,6,0,0,0,2019,0,0,1,0,0,1,0,0,10645101,8800,245000,€245000,1,West-Vlaanderen,Flanders
7264,370438,St-Amandsstraat 23,0,Not specified,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10645099,8211,370438,€370438,0,West-Vlaanderen,Flanders
7265,289000,Wingene Steenweg 35,3,F,1279,0,1,0,52,0,0,0,0,0,0,0,0,0,0,0,10506037,8000,289000,€289000,1,West-Vlaanderen,Flanders
7266,285000,Grand Place 8,3,Not specified,Not specified,0,1,30,0,25,4,2023,0,0,0,2,0,1,Installed,0,10645095,7060,285000,€285000,1,Hainaut,Wallonia
7267,249000,Wingene Steenweg 35,2,C,221,0,0,0,0,0,0,1970,As new,0,0,0,0,0,0,Gas,10645094,8370,249000,€249000,0,West-Vlaanderen,Flanders
7268,259000,Wingene Steenweg 35,2,C,221,0,0,0,0,0,0,1970,As new,0,0,0,0,0,0,Gas,10645092,8370,259000,€259000,0,West-Vlaanderen,Flanders
7269,229000,Wingene Steenweg 35,2,C,221,0,0,0,0,0,0,1970,As new,0,0,0,0,0,0,Gas,10645091,8370,229000,€229000,0,West-Vlaanderen,Flanders
7270,199500,Rue de Valenciennes(H) 1,5,D,338,0,1,30,250,46,3,0,Just renovated,0,1,1,0,1,Installed,Gas,10645083,7012,199500,€199500,1,Hainaut,Wallonia
7271,685000,Parklaan 25,4,C,224,0,1,0,1382,0,0,1990,As new,0,1,0,0,2,Installed,Gas,10645071,9170,685000,€685000,1,Oost-Vlaanderen,Flanders
7272,490000,Brusselsesteenweg 690,2,Not specified,Not specified,0,1,31,0,33,0,2022,As new,0,1,0,0,1,Not installed,Gas,10645069,9000,490000,€490000,1,Oost-Vlaanderen,Flanders
7273,410000,Moerkerkse Steenweg 177,4,E,489,0,1,0,986,40,0,1954,To renovate,0,1,0,1,0,0,Fuel oil,10645003,8210,410000,€410000,1,West-Vlaanderen,Flanders
7274,469000,Stationsstraat 109,2,C,297,0,0,0,863,0,4,1995,Good,0,2,0,0,3,Installed,Fuel oil,10328738,3790,469000,€469000,0,Limburg,Flanders
7275,109000,Albert I Laan 234,0,C,250,1,1,0,0,0,0,1976,As new,0,1,0,0,0,Installed,Electric,10644997,8620,109000,€109000,1,West-Vlaanderen,Flanders
7276,70000,"17, Route de Bastogne",1,G,816,0,0,0,0,31,0,0,As new,0,1,0,0,1,Installed,Electric,10644996,5530,70000,€70000,0,Namur,Wallonia
7277,799000,Brusselsesteenweg 604,4,E,497,0,1,183,2686,63,4,1968,To be done up,0,2,0,0,3,Installed,Gas,10644995,3090,799000,€799000,1,Vlaams-Brabant,Flanders
7278,225000,Keizersplein 21,2,B,142,0,0,0,0,0,0,0,As new,0,1,0,0,1,Installed,Gas,10644992,9300,225000,€225000,0,Oost-Vlaanderen,Flanders
7279,545000,Keizersplein 21,3,B,170,0,0,0,547,0,0,2016,As new,0,1,0,1,0,0,0,10644991,3111,545000,€545000,0,Vlaams-Brabant,Flanders
7280,549000,Keizersplein 21,3,C,286,0,1,0,1241,0,0,0,Just renovated,0,2,0,1,0,Installed,Gas,10644990,9420,549000,€549000,1,Oost-Vlaanderen,Flanders
7281,459000,Keizersplein 21,4,A,35,0,1,0,266,0,0,2018,0,0,2,0,1,0,Installed,0,10644988,9300,459000,€459000,1,Oost-Vlaanderen,Flanders
7282,475000,Rue du Bosquet 29,4,C,175,0,1,0,749,41,4,2003,0,0,2,0,0,2,Installed,Fuel oil,10555857,1370,475000,€475000,1,Brabant wallon,Wallonia
7283,650000,Kasteelstraat 198,5,E,449,0,1,0,413,0,0,0,0,0,1,0,0,2,0,Fuel oil,10485696,9290,650000,€650000,1,Oost-Vlaanderen,Flanders
7284,384000,Kasteelstraat 198,2,Not specified,Not specified,0,1,0,0,0,0,2023,As new,0,1,0,0,1,0,0,10644984,2870,384000,€384000,1,Antwerpen,Flanders
7285,362000,Kasteelstraat 198,2,Not specified,Not specified,0,1,0,0,0,0,2023,As new,0,1,0,0,1,0,0,10644983,2870,362000,€362000,1,Antwerpen,Flanders
7286,795000,Avenue Broqueville 1,5,Not specified,Not specified,0,1,30,230,42,2,0,0,0,0,3,0,3,USA hyper equipped,Gas,10644982,1190,795000,€795000,1,Brussels Hoofdstedelijk Gewest,Brussels
7287,387000,Kasteelstraat 198,2,Not specified,Not specified,0,1,0,0,0,0,2023,As new,0,1,0,0,1,0,0,10644981,2870,387000,€387000,1,Antwerpen,Flanders
7288,346000,Kasteelstraat 198,2,Not specified,Not specified,0,1,0,0,0,0,2023,As new,0,1,0,0,1,0,0,10644980,2870,346000,€346000,1,Antwerpen,Flanders
7289,372000,Kasteelstraat 198,3,Not specified,Not specified,0,1,0,0,0,0,2023,As new,0,1,0,0,1,0,0,10644978,2870,372000,€372000,1,Antwerpen,Flanders
7290,384000,Kasteelstraat 198,3,Not specified,Not specified,0,1,0,0,0,0,2023,As new,0,1,0,0,1,0,0,10644977,2870,384000,€384000,1,Antwerpen,Flanders
7291,449900,Baan naar Bree 25,3,B,195,0,0,0,1090,0,4,1988,As new,0,1,0,0,2,Hyper equipped,Gas,10644972,3920,449900,€449900,0,Limburg,Flanders
7292,750000,Rue de Laeken 91,4,Not specified,Not specified,0,1,150,3000,47,4,1986,0,0,0,2,0,2,Semi equipped,0,10644960,4660,750000,€750000,1,,
7293,525000,Marktplein 11,3,C,251,0,0,0,0,36,4,1976,Just renovated,0,2,0,0,2,0,Fuel oil,10644955,1840,525000,€525000,0,Vlaams-Brabant,Flanders
7294,250000,Dokter Honore Dewolfstraat 23,2,G,533,0,1,0,0,0,2,0,0,0,1,0,1,2,0,Gas,10154288,7860,250000,€250000,1,Hainaut,Wallonia
7295,415000,Dokter Honore Dewolfstraat 23,4,F,1171,0,0,0,4000,0,4,0,To renovate,0,1,0,1,0,0,0,10644944,9690,415000,€415000,0,Oost-Vlaanderen,Flanders
7296,415000,Dokter Honore Dewolfstraat 23,4,F,1171,0,0,0,4000,0,4,0,To renovate,0,1,0,1,0,0,0,10644943,9690,415000,€415000,0,Oost-Vlaanderen,Flanders
7297,235000,Dokter Honore Dewolfstraat 23,1,D,304,0,1,0,0,26,3,1995,As new,0,1,0,0,1,0,0,10644942,9820,235000,€235000,1,Oost-Vlaanderen,Flanders
7298,245000,Dokter Honore Dewolfstraat 23,4,F,1113,0,1,0,1894,40,4,1938,To renovate,0,1,0,0,1,0,Pellet,10644941,9630,245000,€245000,1,Oost-Vlaanderen,Flanders
7299,365000,Dokter Honore Dewolfstraat 23,4,F,824,0,0,0,3834,37,4,0,0,0,1,0,0,1,0,Fuel oil,10644940,9630,365000,€365000,0,Oost-Vlaanderen,Flanders
7300,359000,Koning Albertstraat 28,5,D,336,0,0,0,495,0,4,0,Just renovated,0,1,1,0,2,Installed,Gas,10644939,9950,359000,€359000,0,,
7301,132500,Oude Vismijn 2a,3,Not specified,Not specified,0,0,0,135,0,0,0,To renovate,0,0,0,0,0,0,0,10644938,9160,132500,€132500,0,Oost-Vlaanderen,Flanders
7302,217000,Regentieplein 40,3,D,397,0,1,0,697,0,0,0,As new,0,1,0,0,2,0,0,10446631,9190,217000,€217000,1,Oost-Vlaanderen,Flanders
7303,445000,Kortrijksesteenweg 626,3,Not specified,Not specified,0,1,0,0,0,0,2023,0,0,1,0,0,0,0,0,10644934,9030,445000,€445000,1,Oost-Vlaanderen,Flanders
7304,239000,Dendermondsesteenweg 28,4,Not specified,Not specified,0,1,18,100,0,0,2020,0,0,1,0,1,1,0,0,10644931,9300,239000,€239000,1,Oost-Vlaanderen,Flanders
7305,119500,Antwerpsesteenweg 359,1,C,299,0,0,0,276,0,4,0,Good,0,1,0,0,1,Semi equipped,Electric,10644930,2500,119500,€119500,0,Antwerpen,Flanders
7306,399000,Antwerpsesteenweg 359,4,F,511,0,0,0,1091,0,4,0,To renovate,0,2,0,0,2,0,Gas,10644928,2500,399000,€399000,0,Antwerpen,Flanders
7307,220000,Rijksweg 276,2,C,286,0,1,0,0,0,0,0,As new,0,1,0,0,1,0,0,10644927,8780,220000,€220000,1,West-Vlaanderen,Flanders
7308,499000,Sint-Janstraat 185,3,D,325,0,0,0,1105,0,0,1928,Just renovated,0,1,0,0,1,0,0,10500248,8720,499000,€499000,0,West-Vlaanderen,Flanders
7309,465000,Chaussée de Bruxelles 2,3,C,188,0,1,0,642,26,3,1978,0,0,2,0,1,0,0,Gas,10644925,1470,465000,€465000,1,Brabant wallon,Wallonia
7310,269000,Gemeenteplein 9,2,E,254,0,0,0,0,0,0,2010,Good,0,1,0,0,1,Installed,Gas,10644916,1083,269000,€269000,0,Brussels Hoofdstedelijk Gewest,Brussels
7311,306000,Gemeenteplein 9,2,A,27,0,1,25,0,0,4,2023,As new,0,1,1,0,1,Installed,Gas,10644915,2340,306000,€306000,1,Antwerpen,Flanders
7312,279000,Mortselsesteenweg 161,3,D,318,0,1,10,137,41,2,1975,To renovate,0,1,1,1,2,Installed,Gas,10644903,2100,279000,€279000,1,Antwerpen,Flanders
7313,849000,Mechelsesteenweg 35/A,3,A,85,0,1,0,1224,47,4,2013,As new,0,1,0,0,3,Hyper equipped,Gas,10644901,2860,849000,€849000,1,Antwerpen,Flanders
7314,299000,Mechelsesteenweg 35/A,3,E,460,0,1,18,345,35,3,0,To renovate,0,1,0,0,2,Semi equipped,Gas,10562937,2830,299000,€299000,1,Antwerpen,Flanders
7315,298000,Gentse Steenweg 181,0,Not specified,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10644897,4527,298000,€298000,0,,
7316,149000,Rue de gilly 81,1,G,661,0,0,0,0,0,0,0,Just renovated,0,0,0,0,0,0,0,10644893,5000,149000,€149000,0,Namur,Wallonia
7317,480000,Kapellestraat 55,3,Not specified,Not specified,0,1,0,0,0,3,1963,Good,0,1,0,0,2,0,Gas,10644891,9940,480000,€480000,1,Oost-Vlaanderen,Flanders
7318,550000,Nieuwendorpe 33,4,Not specified,Not specified,0,1,0,920,0,4,2002,Good,0,2,0,0,2,0,Gas,10644887,8730,550000,€550000,1,West-Vlaanderen,Flanders
7319,115000,"Nieuwpoortsesteenweg, 74",0,C,243,0,0,0,0,0,0,1977,Good,0,1,0,0,1,0,Electric,10644886,8400,115000,€115000,0,West-Vlaanderen,Flanders
7320,420000,Smetlede-Dorp 6,0,Not specified,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10505001,9340,420000,€420000,0,Oost-Vlaanderen,Flanders
7321,439000,Prins Boudewijnlaan 122,3,B,197,0,0,0,234,19,2,1975,As new,0,2,0,0,2,Installed,Gas,10644872,2660,439000,€439000,0,Antwerpen,Flanders
7322,175000,Prins Boudewijnlaan 122,2,B,134,0,1,0,0,28,4,1974,Good,0,1,0,0,1,Semi equipped,Gas,10644871,2660,175000,€175000,1,Antwerpen,Flanders
7323,215000,Naamsesteenweg 229/001,3,F,558,0,0,0,251,0,3,1939,To be done up,0,1,0,0,2,Semi equipped,Gas,10644837,3800,215000,€215000,0,Limburg,Flanders
7324,549000,Prof. Scharpélaan 44,4,F,769,0,0,0,0,0,2,0,To renovate,0,0,0,0,0,Semi equipped,Electric,10644831,2800,549000,€549000,0,Antwerpen,Flanders
7325,549000,Prof. Scharpélaan 44,4,F,769,0,0,0,0,0,2,0,To renovate,0,0,0,0,0,Semi equipped,Electric,10644830,2800,549000,€549000,0,Antwerpen,Flanders
7326,219000,Prof. Scharpélaan 44,2,C,233,0,1,20,108,0,2,1958,Good,0,1,0,0,2,Semi equipped,Gas,10644829,3111,219000,€219000,1,Vlaams-Brabant,Flanders
7327,350000,"Place Saint Arnould, 6",5,E,402,0,1,0,4820,0,4,1960,0,0,1,1,0,2,Installed,Fuel oil,10644828,6832,350000,€350000,1,Luxembourg,Wallonia
7328,157000,Place Wiertz 2,1,C,192,0,0,0,0,0,0,0,0,0,1,0,0,1,Not installed,0,10644826,5000,157000,€157000,0,Namur,Wallonia
7329,245000,Italiëlei 207,2,C,286,0,0,0,0,0,0,0,To renovate,0,1,0,0,0,Semi equipped,Gas,10644822,2660,245000,€245000,0,Antwerpen,Flanders
7330,325000,Paul de Smet de Naeyerstraat 4,2,B,178,0,1,0,0,0,0,2004,Good,0,1,0,0,0,Installed,Electric,10255486,8430,325000,€325000,1,West-Vlaanderen,Flanders
7331,230000,"Avenue des Combattants, 21",2,B,135,0,1,4,0,23,2,1967,0,0,0,1,0,1,Installed,Gas,10644816,5000,230000,€230000,1,Namur,Wallonia
7332,560000,Oscar Van Kesbeeckstraat 7,2,D,303,0,1,0,633,0,4,1991,Good,0,1,0,0,2,Installed,Gas,10644815,2800,560000,€560000,1,Antwerpen,Flanders
7333,675000,Bredabaan 260,3,B,199,0,1,0,1090,0,4,1996,Good,0,2,0,0,3,Installed,Gas,10644813,2200,675000,€675000,1,Antwerpen,Flanders
7334,1350000,Bredabaan 260,5,B,191,0,1,56,3054,64,4,1970,Just renovated,0,2,0,1,3,Installed,Gas,10644812,2970,1350000,€1350000,1,Antwerpen,Flanders
7335,280000,Stationsstraat 18,3,F,888,0,0,0,858,0,2,0,To renovate,0,1,0,0,0,Semi equipped,Fuel oil,10644810,8880,280000,€280000,0,West-Vlaanderen,Flanders
7336,275000,Parklaan 187,3,C,230,0,1,25,244,46,0,0,Good,0,0,0,0,1,Installed,Gas,10644809,1790,275000,€275000,1,Vlaams-Brabant,Flanders
7337,399000,Kloosterstraat 89-93,3,C,243,0,0,0,401,0,3,1974,Good,0,1,0,0,2,Installed,Gas,10644806,2900,399000,€399000,0,Antwerpen,Flanders
7338,139000,4 rue du Luxembourg,3,G,717,0,0,0,0,0,0,0,As new,0,0,0,0,0,0,Gas,10644805,7700,139000,€139000,0,Hainaut,Wallonia
7339,279000,Begijnhofdries 31,0,B,141,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,10644802,9000,279000,€279000,0,Oost-Vlaanderen,Flanders
7340,315000,Begijnhofdries 31,1,B,127,0,0,0,0,0,2,1971,0,0,1,0,0,1,0,0,10644799,9000,315000,€315000,0,Oost-Vlaanderen,Flanders
7341,184000,Gasthuisstraat 1,2,D,323,0,0,0,0,0,2,1850,0,0,0,0,0,0,0,0,10644795,8500,184000,€184000,0,West-Vlaanderen,Flanders
7342,359000,"Rue de Hotton, 22",4,B,120,0,1,20,1308,42,4,2017,0,0,1,1,0,2,Installed,Gas,10644793,5377,359000,€359000,1,Namur,Wallonia
7343,210000,Hoogstraat 6,1,B,186,1,0,0,0,23,2,1994,Good,0,1,0,0,1,Installed,0,10644785,3500,210000,€210000,0,Limburg,Flanders
7344,129500,Gravenstraat 30A,2,F,773,0,0,0,120,0,2,0,To renovate,0,0,0,0,1,Not installed,Gas,10644784,9900,129500,€129500,0,Oost-Vlaanderen,Flanders
7345,270000,Langestraat 62,4,F,956,0,0,0,662,34,4,1970,To be done up,0,1,0,0,1,Installed,Fuel oil,10644783,8690,270000,€270000,0,West-Vlaanderen,Flanders
7346,730000,Langestraat 62,4,B,198,0,0,0,434,45,3,1965,Good,0,2,0,0,4,Installed,0,10644782,8670,730000,€730000,0,West-Vlaanderen,Flanders
7347,289000,Leopold I Laan 132,3,E,425,0,0,0,168,0,0,1923,0,0,0,0,0,2,0,0,10644781,8000,289000,€289000,0,West-Vlaanderen,Flanders
7348,109000,"Heuleplaats, 16",0,E,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10644780,8560,109000,€109000,0,West-Vlaanderen,Flanders
7349,239000,"Heuleplaats, 16",3,B,199,0,1,0,205,0,2,1949,Good,0,1,0,0,0,0,0,10644778,8870,239000,€239000,1,West-Vlaanderen,Flanders
7350,255000,Tiensesteenweg 227/101,3,E,472,0,0,0,0,0,2,1980,Good,0,1,0,0,0,Installed,Gas,10644777,3800,255000,€255000,0,Limburg,Flanders
7351,439000,"Heuleplaats, 16",4,C,290,0,0,0,60,0,2,0,0,0,2,0,0,3,0,0,10581028,8434,439000,€439000,0,West-Vlaanderen,Flanders
7352,140000,Komvest 1,3,F,731,0,1,0,194,0,2,0,To renovate,0,0,0,0,1,0,Gas,10644776,8000,140000,€140000,1,West-Vlaanderen,Flanders
7353,149000,Komvest 1,2,B,187,0,1,0,0,0,2,0,To renovate,0,1,0,0,1,Installed,Gas,10644773,8400,149000,€149000,1,West-Vlaanderen,Flanders
7354,229000,Pauwstraat 24,1,D,356,0,0,0,60,0,2,0,Good,0,1,0,0,1,0,0,10644769,9000,229000,€229000,0,Oost-Vlaanderen,Flanders
7355,229000,Pauwstraat 24,1,D,356,0,0,0,60,0,2,0,Good,0,1,0,0,1,0,0,10644768,9040,229000,€229000,0,Oost-Vlaanderen,Flanders
7356,529000,Pauwstraat 24,4,B,164,0,1,0,934,0,4,1989,As new,0,1,0,0,2,0,0,10644767,9160,529000,€529000,1,Oost-Vlaanderen,Flanders
7357,949000,Driehoeksplein 1,2,Not specified,Not specified,0,0,0,0,0,2,1969,0,0,2,0,0,0,Installed,0,10535891,8300,949000,€949000,0,West-Vlaanderen,Flanders
7358,360000,Harelbekestraat 50,2,B,103.26,0,1,0,0,0,2,2016,As new,0,0,0,0,1,Installed,0,10644761,8400,360000,€360000,1,West-Vlaanderen,Flanders
7359,1075000,Kortrijksesteenweg 128,3,B,153,0,1,12,0,0,2,1954,0,0,2,0,1,2,0,Fuel oil,10644758,9000,1075000,€1075000,1,Oost-Vlaanderen,Flanders
7360,410000,Mariakerksesteenweg 80,2,Not specified,Not specified,0,0,0,130,0,3,0,Good,0,1,0,0,2,0,Gas,10644756,9000,410000,€410000,0,Oost-Vlaanderen,Flanders
7361,1575000,"Leopoldslei, 7",4,Not specified,Not specified,0,0,0,32000,70,4,1972,0,0,2,0,0,3,0,Fuel oil,10644755,2900,1575000,€1575000,0,Antwerpen,Flanders
7362,339000,Zeedijk 201,3,F,535,0,0,0,85,0,2,0,Good,0,0,0,0,0,0,0,10644751,8301,339000,€339000,0,West-Vlaanderen,Flanders
7363,249000,Place Joséphine Charlotte 4,4,D,262,0,0,0,0,0,3,0,Good,0,1,0,0,1,Installed,Fuel oil,10644738,5530,249000,€249000,0,Namur,Wallonia
7364,398000,Kattendijkdok Westkaai 33,2,A,89,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,10644732,2000,398000,€398000,0,Antwerpen,Flanders
7365,899000,Pyckestraat 72,0,B,189,0,0,0,0,0,0,0,0,0,0,0,0,0,Installed,Gas,10644727,2000,899000,€899000,0,Antwerpen,Flanders
7366,274000,Lodewijk van Berckenlaan 167,2,D,322,0,1,0,0,29,2,1967,To be done up,0,0,1,0,1,Semi equipped,Gas,10644722,2600,274000,€274000,1,Antwerpen,Flanders
7367,274000,Lodewijk van Berckenlaan 167,2,D,322,0,1,0,0,29,2,1967,To be done up,0,0,1,0,1,Semi equipped,Gas,10644721,2600,274000,€274000,1,Antwerpen,Flanders
7368,155000,Avenue de l'araucaria 59,1,D,202,0,0,0,0,15,2,1960,Good,0,0,1,0,1,Installed,Gas,10644720,1070,155000,€155000,0,Brussels Hoofdstedelijk Gewest,Brussels
7369,199000,Avenue de l'araucaria 59,2,Not specified,Not specified,0,1,16,0,29,2,1970,Good,0,1,0,0,1,Installed,Gas,10644719,1083,199000,€199000,1,Brussels Hoofdstedelijk Gewest,Brussels
7370,169000,Avenue de l'araucaria 59,1,D,196,0,0,0,0,15,2,1960,Good,0,0,1,0,1,Hyper equipped,Gas,10644718,1070,169000,€169000,0,Brussels Hoofdstedelijk Gewest,Brussels
7371,429000,Kortrijkstraat 58,4,B,107,0,0,0,301,0,3,1968,0,0,1,0,0,2,Hyper equipped,Gas,10644717,9870,429000,€429000,0,Oost-Vlaanderen,Flanders
7372,129000,"Avenue Louise, 523",3,E,385,0,1,0,115,32,3,1971,To be done up,0,1,1,0,1,Not installed,Gas,10644716,7000,129000,€129000,1,Hainaut,Wallonia
7373,229500,Grote Baan 164,2,F,578,0,1,0,145,0,3,1930,0,0,1,0,0,1,Semi equipped,0,10644713,9970,229500,€229500,1,Oost-Vlaanderen,Flanders
7374,419000,Prins Boudewijnlaaan 318,3,C,283,0,0,0,240,0,0,1960,Good,0,1,0,0,1,0,Gas,10644712,2650,419000,€419000,0,Antwerpen,Flanders
7375,325000,Zeedijk 127-128,2,B,178,0,1,0,0,0,0,2004,Good,0,1,0,0,0,Installed,Electric,10246855,8430,325000,€325000,1,West-Vlaanderen,Flanders
7376,245000,Rue de la Libération 59,4,E,359,0,1,0,952,0,2,0,Good,0,1,0,0,2,Semi equipped,Fuel oil,10644711,6951,245000,€245000,1,Luxembourg,Wallonia
7377,245000,De Schiervellaan 13,1,A,68,0,1,0,0,0,2,2019,As new,0,1,0,0,1,USA hyper equipped,Gas,10644710,3500,245000,€245000,1,Limburg,Flanders
7378,739000,Befferstraat 14,0,Not specified,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10644690,9280,739000,€739000,0,Oost-Vlaanderen,Flanders
7379,590800,Befferstraat 14,0,Not specified,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10644686,2801,590800,€590800,0,Antwerpen,Flanders
7380,524800,Befferstraat 14,0,Not specified,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10644681,2801,524800,€524800,0,Antwerpen,Flanders
7381,399000,Befferstraat 14,0,Not specified,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10644678,2870,399000,€399000,0,Antwerpen,Flanders
7382,344000,Befferstraat 14,0,Not specified,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10644643,2830,344000,€344000,0,Antwerpen,Flanders
7383,344000,Befferstraat 14,2,Not specified,Not specified,0,1,65,0,0,0,2022,0,0,1,0,0,1,0,0,10644629,2830,344000,€344000,1,Antwerpen,Flanders
7384,264000,Befferstraat 14,2,Not specified,Not specified,0,1,21,0,0,0,2022,0,0,1,0,0,1,0,0,10644620,2830,264000,€264000,1,Antwerpen,Flanders
7385,264000,Befferstraat 14,2,Not specified,Not specified,0,1,21,0,0,0,2022,0,0,1,0,0,1,0,0,10644619,2830,264000,€264000,1,Antwerpen,Flanders
7386,283000,Befferstraat 14,2,Not specified,Not specified,0,1,22,0,0,0,2022,0,0,1,0,0,1,0,0,10644618,2830,283000,€283000,1,Antwerpen,Flanders
7387,359000,Antwerpsestraat 34,5,D,336,0,1,25,108,0,2,1890,To be done up,0,1,1,0,0,Installed,Gas,10644612,2530,359000,€359000,1,Antwerpen,Flanders
7388,239000,"Avenue du Château, 200",2,D,330,0,1,0,315,0,4,0,Good,0,1,0,0,1,Semi equipped,Gas,10644608,7700,239000,€239000,1,Hainaut,Wallonia
7389,450000,"Kortrijksesteenweg, 390 bus 001",3,B,143,0,1,5,0,0,2,1963,Just renovated,0,2,0,0,2,Installed,Gas,10644596,9000,450000,€450000,1,Oost-Vlaanderen,Flanders
7390,1295000,Brusselsesteenweg 527,5,E,252,0,1,25,552,60,4,1974,As new,0,2,1,1,2,Semi equipped,Gas,10644595,1150,1295000,€1295000,1,Brussels Hoofdstedelijk Gewest,Brussels
