,Price,Address,Bedrooms,Energy class,Primary energy consumption,Furnished,Terrace,Terrace surface,Surface of the plot,Living room surface,Number of frontages,Construction year,Building condition,Outdoor parking space,Bathrooms,Shower rooms,Office,Toilets,Kitchen type,Heating type,immo_code,Postcode,Price2,Terrace2,Provincie,Gemeenschap
2807,€230000,Rue de Wynants 9,2,Not specified,Not specified,1,0,0,0,0,0,2006,As new,0,1,0,0,0,0,Fuel oil,2072,145,230000,0,,
2808,€250000,Rue de Wynants 9,2,Not specified,Not specified,0,0,0,0,0,0,0,Good,0,1,0,0,1,0,Fuel oil,2036,152,250000,0,,
2809,€490000,Rue de Wynants 9,4,Not specified,120,1,0,0,0,0,0,2008,As new,0,2,1,0,5,0,Fuel oil,2000,204,490000,0,,
2810,€169000,Route du Condroz 151,2,B,162,0,0,0,0,23,3,2007,Good,0,1,0,0,1,Semi equipped,Gas,10659558,4540,169000,0,Liï¿½ge,Wallonia
2811,€898000,Gitschotellei 153-157,4,B,140,0,1,0,1266,0,4,2009,0,0,2,0,1,3,Hyper equipped,Gas,10659556,2627,898000,1,Antwerpen,Flanders
2812,€199000,Rue Arnold Delsupexhe 103,3,Not specified,Not specified,0,0,0,100,0,2,1850,0,0,3,0,0,3,Not installed,0,8,3,199000,0,,
2813,€215000,Rue Arnold Delsupexhe 103,6,D,316,0,1,0,79,0,2,0,0,0,0,0,0,0,Semi equipped,Gas,8,3,215000,1,,
2814,€215000,Rue Arnold Delsupexhe 103,6,D,316,0,1,0,79,0,2,0,0,0,0,0,0,0,Semi equipped,Gas,8,3,215000,1,,
2815,€199000,Rue Arnold Delsupexhe 103,0,Not specified,Not specified,0,0,0,100,0,2,1850,0,0,0,0,0,0,Not installed,0,8,3,199000,0,,
2816,€299900,Rue Arnold Delsupexhe 103,9,Not specified,Not specified,0,1,30,0,0,0,0,0,0,3,0,0,6,Not installed,0,10659547,4602,299900,1,Liï¿½ge,Wallonia
2817,€550000,Gentstraat 425,3,E,425,0,0,0,0,48,2,0,0,0,1,0,0,3,Installed,Gas,10659545,8790,550000,0,West-Vlaanderen,Flanders
2818,€430000,Gentstraat 425,3,B,196,0,1,0,316,51,2,1992,0,0,1,0,0,2,Installed,Gas,10659544,9041,430000,1,Oost-Vlaanderen,Flanders
2819,€195000,Gasthuisstraat 6,4,F,1106,0,0,0,596,25,3,0,To renovate,0,1,0,0,1,0,Gas,10659543,8840,195000,0,West-Vlaanderen,Flanders
2820,€209000,Leuvensesteenweg 417,1,F,632,0,0,0,0,30,3,1992,Good,0,1,0,0,1,USA semi equipped,Gas,10659542,3080,209000,0,Vlaams-Brabant,Flanders
2821,€340000,Langestraat 71,4,B,153,0,1,20,197,45,0,0,0,0,1,0,0,2,Installed,0,10659536,2200,340000,1,Antwerpen,Flanders
2822,€849000,Langestraat 71,4,D,327,0,1,35,3185,0,4,1981,Good,0,1,1,0,2,Installed,Gas,10659535,2240,849000,1,Antwerpen,Flanders
2823,€599000,Zuidlaan 2,4,B,172,0,0,0,571,48,3,1987,To be done up,0,1,0,0,4,Installed,Gas,10659534,9200,599000,0,Oost-Vlaanderen,Flanders
2824,€419000,Krijgsbaan 11 b1,2,A,87,0,1,15,0,67,3,1908,Just renovated,0,1,0,0,2,Hyper equipped,Gas,10659523,2060,419000,1,Antwerpen,Flanders
2825,€319000,Bergstraat 184,3,C,274,0,0,0,432,0,3,1964,0,0,1,0,0,2,Installed,Gas,10659521,2220,319000,0,Antwerpen,Flanders
2826,€460000,Rue Gérard 50,3,E,212,0,1,5,0,45,2,0,0,0,1,0,0,2,Installed,Gas,10659516,1030,460000,1,Brussels Hoofdstedelijk Gewest,Brussels
2827,€570000,Rue Haute 3,3,C,255,0,0,0,5672,0,0,0,0,0,1,0,0,1,0,0,10659512,7800,570000,0,Hainaut,Wallonia
2828,€185000,Doorniksesteenweg 32 B,1,F,589,0,0,0,0,0,3,1900,Good,0,1,0,0,2,Installed,Pellet,10659509,8580,185000,0,West-Vlaanderen,Flanders
2829,€149000,Kasteelstraat 1,3,E,448,0,0,0,228,40,2,1950,To renovate,0,1,0,0,2,Not installed,Gas,10659507,9500,149000,0,Oost-Vlaanderen,Flanders
2830,€419000,Antwerpsestraat 292,5,F,612,0,0,0,330,0,3,1966,To renovate,0,2,0,0,2,Semi equipped,Gas,10659506,2650,419000,0,Antwerpen,Flanders
2831,€599000,Rue André Baillon 28 bte 5,5,Not specified,Not specified,0,1,5,0,0,2,1960,As new,0,4,4,1,4,Hyper equipped,Gas,10659505,1080,599000,1,Brussels Hoofdstedelijk Gewest,Brussels
2832,€559000,Boulevard d'Avroy 206,4,C,233,0,1,2,0,58,2,0,Good,0,1,1,0,2,0,0,10659503,4000,559000,1,Liï¿½ge,Wallonia
2833,€325000,Avenue Franklin Roosevelt 22A,3,Not specified,Not specified,0,1,20,0,54,3,2023,0,0,1,1,0,2,Installed,Gas,10659498,4400,325000,1,Liï¿½ge,Wallonia
2834,€220000,Plezantstraat 71,3,D,394,0,0,0,409,0,2,1936,To renovate,0,1,0,0,1,0,Gas,10659497,9100,220000,0,Oost-Vlaanderen,Flanders
2835,€440000,Plezantstraat 71,3,C,286,0,0,0,819,0,3,1958,0,0,1,0,0,1,0,Gas,10659494,9100,440000,0,Oost-Vlaanderen,Flanders
2836,€249000,Plezantstraat 71,3,D,375,0,0,0,53,0,2,1957,0,0,1,0,0,1,0,Gas,10604489,9100,249000,0,Oost-Vlaanderen,Flanders
2837,€360000,Plezantstraat 71,3,D,356,0,0,0,0,0,4,0,0,0,1,0,0,2,0,Gas,10659492,9190,360000,0,Oost-Vlaanderen,Flanders
2838,€359500,Plezantstraat 71,3,C,271,0,0,0,644,0,4,0,0,0,1,0,0,1,0,Gas,10659490,9190,359500,0,Oost-Vlaanderen,Flanders
2839,€219000,Plezantstraat 71,3,C,298,0,0,0,60,0,2,0,0,0,1,0,0,2,0,Gas,10659489,9140,219000,0,Oost-Vlaanderen,Flanders
2840,€270000,Avenue Franklin Roosevelt 22A,6,G,662,0,1,20,1137,0,4,0,0,0,6,0,0,6,Installed,Fuel oil,10659485,4633,270000,1,Liï¿½ge,Wallonia
2841,€193500,Avenue Franklin Roosevelt 22A,1,Not specified,Not specified,0,1,8,0,0,2,2023,0,0,0,1,0,1,Installed,Gas,10659482,4400,193500,1,Liï¿½ge,Wallonia
2842,€232500,Avenue Franklin Roosevelt 22A,2,Not specified,Not specified,0,1,11,0,0,3,2023,0,0,0,1,0,1,Installed,Gas,10659481,4400,232500,1,Liï¿½ge,Wallonia
2843,€329000,Avenue Franklin Roosevelt 22A,4,G,1001,0,0,0,167,0,2,0,0,0,0,3,0,3,Installed,Gas,10659479,4020,329000,0,Liï¿½ge,Wallonia
2844,€528000,Chaussée de Huy 231,0,Not specified,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420,27,528000,0,,
2845,€528000,Chaussée de Huy 231,0,Not specified,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,528000,0,,
2846,€528000,Chaussée de Huy 231,0,Not specified,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10659449,1421,528000,0,Brabant wallon,Wallonia
2847,€63000,Tour & Taxis - Havenlaan 86c 106c,1,Not specified,Not specified,0,0,0,0,0,4,0,To renovate,0,1,0,0,0,Not installed,0,10659448,6940,63000,0,Luxembourg,Wallonia
2848,€885000,Chaussée de Huy 231,0,Not specified,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10659421,1325,885000,0,Brabant wallon,Wallonia
2849,€528000,Chaussée de Huy 231,3,Not specified,Not specified,0,1,31,0,32,0,2024,0,0,2,0,0,2,Installed,Gas,9,3,528000,1,,
2850,€525000,Chaussée de Huy 231,3,Not specified,Not specified,0,1,31,0,31,0,2024,0,0,2,0,0,2,Installed,Gas,9,3,525000,1,,
2851,€450000,Chaussée de Huy 231,3,Not specified,Not specified,0,1,13,0,31,0,2024,0,0,2,0,0,2,Installed,Gas,9,3,450000,1,,
2852,€445000,Chaussée de Huy 231,2,Not specified,Not specified,0,1,21,0,43,0,2024,0,0,1,0,0,1,Installed,Gas,9,3,445000,1,,
2853,€450000,Chaussée de Huy 231,3,Not specified,Not specified,0,1,15,0,30,0,2024,0,0,2,0,0,2,Installed,Gas,9,3,450000,1,,
2854,€440000,Chaussée de Huy 231,3,Not specified,Not specified,0,1,34,0,32,0,2024,0,0,2,0,0,2,Installed,Gas,9,3,440000,1,,
2855,€535000,Chaussée de Huy 231,3,A++,Not specified,0,1,19,0,51,3,2023,0,0,2,0,0,2,Installed,Gas,10659405,1301,535000,1,Brabant wallon,Wallonia
2856,€295000,Chaussée de Huy 231,1,A++,Not specified,0,1,4,0,31,0,0,0,0,1,0,0,1,Installed,Gas,10659404,1301,295000,1,Brabant wallon,Wallonia
2857,€595000,Chaussée de Huy 231,3,A++,Not specified,0,1,30,0,57,3,2023,0,0,2,0,0,1,Installed,Gas,10659403,1301,595000,1,Brabant wallon,Wallonia
2858,€425000,Chaussée de Huy 231,2,A++,Not specified,0,1,15,0,45,0,0,0,0,1,0,0,1,Installed,Gas,10659402,1301,425000,1,Brabant wallon,Wallonia
2859,€425000,Chaussée de Huy 231,2,A++,Not specified,0,1,18,0,0,2,2023,0,0,1,0,0,1,USA semi equipped,Gas,10659401,1301,425000,1,Brabant wallon,Wallonia
2860,€410000,Chaussée de Huy 231,2,A++,Not specified,0,1,17,0,45,4,2023,0,0,1,0,0,1,Installed,Gas,10659400,1301,410000,1,Brabant wallon,Wallonia
2861,€425000,Chaussée de Huy 231,2,Not specified,Not specified,0,1,35,0,42,0,2024,0,0,1,0,0,1,Installed,Gas,10659399,1421,425000,1,Brabant wallon,Wallonia
2862,€440000,Chaussée de Huy 231,3,Not specified,Not specified,0,1,35,0,30,0,2024,0,0,2,0,0,2,Installed,Gas,9,3,440000,1,,
2863,€450000,Chaussée de Huy 231,3,Not specified,Not specified,0,1,13,0,31,0,2024,0,0,2,0,0,2,Installed,Gas,10659397,1421,450000,1,Brabant wallon,Wallonia
2864,€440000,Chaussée de Huy 231,3,Not specified,Not specified,0,1,35,0,30,0,2024,0,0,2,0,0,2,Installed,Gas,10659396,1421,440000,1,Brabant wallon,Wallonia
2865,€528000,Chaussée de Huy 231,3,Not specified,Not specified,0,1,31,0,32,0,2024,0,0,2,0,0,2,Installed,Gas,1420,27,528000,1,,
2866,€445000,Chaussée de Huy 231,2,Not specified,Not specified,0,1,21,0,43,0,2024,0,0,1,0,0,1,Installed,Gas,1420,27,445000,1,,
2867,€525000,Chaussée de Huy 231,3,Not specified,Not specified,0,1,31,0,31,0,2024,0,0,2,0,0,2,Installed,Gas,1420,27,525000,1,,
2868,€450000,Chaussée de Huy 231,3,Not specified,Not specified,0,1,13,0,31,0,2024,0,0,2,0,0,2,Installed,Gas,1420,27,450000,1,,
2869,€450000,Chaussée de Huy 231,3,Not specified,Not specified,0,1,15,0,30,0,2024,0,0,2,0,0,2,Installed,Gas,1420,27,450000,1,,
2870,€425000,Chaussée de Huy 231,2,Not specified,Not specified,0,1,35,0,42,0,2024,0,0,1,0,0,1,Installed,Gas,1420,27,425000,1,,
2871,€440000,Chaussée de Huy 231,3,Not specified,Not specified,0,1,35,0,30,0,2024,0,0,2,0,0,2,Installed,Gas,1420,27,440000,1,,
2872,€945000,Chaussée de Huy 231,3,A++,Not specified,0,1,83,0,88,4,2023,0,0,2,0,0,2,0,0,10659388,1301,945000,1,Brabant wallon,Wallonia
2873,€675000,Chaussée de Huy 231,2,Not specified,Not specified,0,1,30,0,59,0,2021,0,0,2,2,0,2,Installed,Gas,10659387,1325,675000,1,Brabant wallon,Wallonia
2874,€675000,Chaussée de Huy 231,2,Not specified,Not specified,0,1,30,0,59,0,2021,0,0,2,2,0,2,Installed,Gas,10659386,1325,675000,1,Brabant wallon,Wallonia
2875,€550000,Chaussée de Huy 231,2,Not specified,Not specified,0,1,13,0,51,0,2021,0,0,1,1,0,2,Installed,Gas,10659385,1325,550000,1,Brabant wallon,Wallonia
2876,€775000,Chaussée de Huy 231,3,Not specified,Not specified,0,1,31,0,86,0,2021,0,0,2,2,0,2,Installed,Gas,10659384,1325,775000,1,Brabant wallon,Wallonia
2877,€599000,Chaussée de Huy 231,2,Not specified,Not specified,0,1,0,0,49,0,2021,0,0,2,2,0,2,Installed,Gas,10659383,1325,599000,1,Brabant wallon,Wallonia
2878,€599000,Chaussée de Huy 231,2,Not specified,Not specified,0,1,0,0,50,0,2021,0,0,2,2,0,2,Installed,Gas,10659382,1325,599000,1,Brabant wallon,Wallonia
2879,€775000,Chaussée de Huy 231,3,Not specified,Not specified,0,1,31,0,70,0,2021,0,0,2,2,0,2,Installed,Gas,10659381,1325,775000,1,Brabant wallon,Wallonia
2880,€885000,Chaussée de Huy 231,3,Not specified,Not specified,0,1,19,0,42,0,2021,0,0,2,2,0,2,Installed,Gas,10659380,1325,885000,1,Brabant wallon,Wallonia
2881,€475000,Chaussée de Huy 231,2,Not specified,Not specified,0,1,6,0,38,0,2021,0,0,1,1,0,2,Installed,Gas,10659379,1325,475000,1,Brabant wallon,Wallonia
2882,€440000,Chaussée de Huy 231,3,Not specified,Not specified,0,1,34,0,32,0,2024,0,0,2,0,0,2,Installed,Gas,1420,27,440000,1,,
2883,€359000,Chaussée de Huy 231,1,Not specified,Not specified,0,1,15,0,28,0,2021,0,0,1,0,0,1,Installed,Gas,10659377,1325,359000,1,Brabant wallon,Wallonia
2884,€390000,Chaussée de Huy 231,1,Not specified,Not specified,0,0,0,0,25,0,2021,0,0,1,1,0,1,Installed,Gas,10659376,1325,390000,0,Brabant wallon,Wallonia
2885,€399000,Chaussée de Huy 231,1,Not specified,Not specified,0,1,0,0,29,0,2021,0,0,1,1,0,1,Installed,Gas,10659375,1325,399000,1,Brabant wallon,Wallonia
2886,€397000,Chaussée de Huy 231,1,Not specified,Not specified,0,0,0,0,30,0,2021,0,0,1,1,0,1,Installed,Gas,10659374,1325,397000,0,Brabant wallon,Wallonia
2887,€410000,Chaussée de Huy 231,2,A++,Not specified,0,1,18,0,44,0,0,0,0,1,0,0,1,Installed,Gas,10659373,1301,410000,1,Brabant wallon,Wallonia
2888,€425000,Chaussée de Huy 231,2,Not specified,Not specified,0,1,35,0,42,0,2024,0,0,1,0,0,1,Installed,Gas,9,3,425000,1,,
2889,€528000,Chaussée de Huy 231,3,Not specified,Not specified,0,1,31,0,32,0,2024,0,0,2,0,0,2,Installed,Gas,10659371,1421,528000,1,Brabant wallon,Wallonia
2890,€525000,Chaussée de Huy 231,3,Not specified,Not specified,0,1,31,0,31,0,2024,0,0,2,0,0,2,Installed,Gas,10659370,1421,525000,1,Brabant wallon,Wallonia
2891,€445000,Chaussée de Huy 231,2,Not specified,Not specified,0,1,21,0,43,0,2024,0,0,1,0,0,1,Installed,Gas,10659369,1421,445000,1,Brabant wallon,Wallonia
2892,€450000,Chaussée de Huy 231,3,Not specified,Not specified,0,1,15,0,30,0,2024,0,0,2,0,0,2,Installed,Gas,10659368,1421,450000,1,Brabant wallon,Wallonia
2893,€440000,Chaussée de Huy 231,3,Not specified,Not specified,0,1,34,0,32,0,2024,0,0,2,0,0,2,Installed,Gas,10659367,1421,440000,1,Brabant wallon,Wallonia
2894,€295000,Chaussée de Huy 231,1,A++,Not specified,0,1,4,0,31,0,0,0,0,1,0,0,1,Installed,Gas,10659366,1300,295000,1,Brabant wallon,Wallonia
2895,€945000,Chaussée de Huy 231,3,A++,Not specified,0,1,83,0,88,4,2023,0,0,2,0,0,2,0,0,10659365,1300,945000,1,Brabant wallon,Wallonia
2896,€595000,Chaussée de Huy 231,3,A++,Not specified,0,1,30,0,57,3,2023,0,0,2,0,0,1,Installed,Gas,10659364,1300,595000,1,Brabant wallon,Wallonia
2897,€425000,Chaussée de Huy 231,2,A++,Not specified,0,1,15,0,45,0,0,0,0,1,0,0,1,Installed,Gas,10659363,1300,425000,1,Brabant wallon,Wallonia
2898,€535000,Chaussée de Huy 231,3,A++,Not specified,0,1,19,0,51,3,2023,0,0,2,0,0,2,Installed,Gas,10659362,1300,535000,1,Brabant wallon,Wallonia
2899,€410000,Chaussée de Huy 231,2,A++,Not specified,0,1,18,0,44,0,0,0,0,1,0,0,1,Installed,Gas,10659361,1300,410000,1,Brabant wallon,Wallonia
2900,€425000,Chaussée de Huy 231,2,A++,Not specified,0,1,18,0,0,2,2023,0,0,1,0,0,1,USA semi equipped,Gas,10659360,1300,425000,1,Brabant wallon,Wallonia
2901,€410000,Chaussée de Huy 231,2,A++,Not specified,0,1,17,0,44,4,2023,0,0,1,0,0,1,Installed,Gas,10659359,1300,410000,1,Brabant wallon,Wallonia
2902,€420000,Chaussée de Huy 231,3,E,417,0,0,0,882,32,4,0,0,0,0,1,0,2,0,Gas,10659358,1380,420000,0,Brabant wallon,Wallonia
2903,€420000,Chaussée de Huy 231,3,E,417,0,0,0,882,32,4,0,0,0,0,1,0,2,0,Gas,10659357,1330,420000,0,Brabant wallon,Wallonia
2904,€1125000,Latemstraat 29/2,3,F,787,0,1,0,1516,0,4,1973,To renovate,0,1,0,0,2,0,Fuel oil,10659356,9831,1125000,1,Oost-Vlaanderen,Flanders
2905,€474000,"Place Lucien Molitor, 1A/01",5,F,458,0,1,41,3845,22,4,0,0,0,2,0,0,2,Installed,Fuel oil,10659355,5002,474000,1,Namur,Wallonia
2906,€279500,Noordstraat 4,3,C,289,0,1,0,639,0,4,1976,To be done up,0,1,0,0,1,Installed,Gas,10659354,8800,279500,1,West-Vlaanderen,Flanders
2907,€249000,Prof. Scharpélaan 44,2,F,862,0,0,0,180,0,2,0,To renovate,0,1,0,0,2,Semi equipped,Fuel oil,10659349,3130,249000,0,Vlaams-Brabant,Flanders
2908,€259000,Mussenhoevelaan 101,3,F,1209,0,0,0,347,28,3,1936,To renovate,0,0,1,0,1,Installed,Electric,10610886,2160,259000,0,Antwerpen,Flanders
2909,€225000,Nationalestraaat 90,2,B,193,0,1,4,0,0,2,0,As new,0,1,0,0,1,0,Gas,10659345,2610,225000,1,Antwerpen,Flanders
2910,€219000,rue Saint-Gilles 590,2,D,276,0,1,0,245,30,0,0,0,0,1,1,0,1,Installed,Gas,10659344,4420,219000,1,Liï¿½ge,Wallonia
2911,€295000,Place du Parc 87/89,3,C,207,0,1,32,0,35,3,0,As new,0,1,0,0,2,Installed,Gas,8,3,295000,1,,
2912,€335000,"Rue Camille Lemonnier , 68",2,Not specified,Not specified,0,1,15,0,35,2,1900,As new,0,0,1,0,1,Installed,0,10659333,1000,335000,1,Brussels Hoofdstedelijk Gewest,Brussels
2913,€475000,"Rue Camille Lemonnier , 68",3,C,104,0,1,6,0,40,2,1960,As new,0,2,0,0,0,Installed,Gas,10659332,1040,475000,1,Brussels Hoofdstedelijk Gewest,Brussels
2914,€685000,Natiënlaan 199,3,B,169,0,0,0,0,0,3,0,As new,0,2,0,0,2,Installed,0,10659330,8300,685000,0,West-Vlaanderen,Flanders
2915,€208000,Natiënlaan 199,1,B,200,0,1,0,0,0,2,1974,Good,0,1,0,0,1,Installed,Electric,10659329,8301,208000,1,West-Vlaanderen,Flanders
2916,€550000,Natiënlaan 199,3,F,605,0,0,0,0,0,2,1964,0,0,1,0,0,1,Installed,0,10659328,8301,550000,0,West-Vlaanderen,Flanders
2917,€139000,Gasthuisstraat 1,3,F,620,0,0,0,110,0,2,1938,To be done up,0,1,0,0,2,Installed,Gas,10643603,8770,139000,0,West-Vlaanderen,Flanders
2918,€195000,Zeedijk 9/0002,0,B,143,0,0,0,0,0,2,1966,Good,0,0,0,0,0,0,0,10659327,8380,195000,0,West-Vlaanderen,Flanders
2919,€468000,Tieltstraat 5,5,Not specified,Not specified,0,0,0,801,48,4,1991,Good,0,1,0,0,1,Installed,0,10659326,8740,468000,0,West-Vlaanderen,Flanders
2920,€685000,Edingsesteenweg 341,4,C,271,0,1,160,2875,43,4,1980,Good,0,1,2,0,3,Installed,Fuel oil,10659323,1670,685000,1,Vlaams-Brabant,Flanders
2921,€849000,Hoogstraat 6,6,D,359,0,0,0,20410,22,4,1899,Good,0,2,0,0,8,Installed,Gas,10659321,3800,849000,0,Limburg,Flanders
2922,€544000,Hoogstraat 6,4,C,243,0,1,20,3902,56,4,1992,To be done up,0,1,0,1,3,Installed,0,10659320,3945,544000,1,Limburg,Flanders
2923,€169000,Baron De Pélichystraat 47,2,E,440,0,1,0,0,0,2,1918,Good,0,1,0,0,1,Installed,Gas,10659317,8870,169000,1,West-Vlaanderen,Flanders
2924,€165000,Kerstraat 48,4,F,823,0,0,0,376,40,3,1900,To renovate,0,1,0,0,2,Installed,0,10659315,8470,165000,0,West-Vlaanderen,Flanders
2925,€219000,Vredelaan 21,2,F,813,0,0,0,715,29,3,1961,0,0,1,0,0,1,Installed,Fuel oil,10659313,8610,219000,0,West-Vlaanderen,Flanders
2926,€320000,Rue de Laeken 91,2,G,404,1,0,0,0,42,2,0,0,0,1,0,0,1,Semi equipped,0,10659311,1000,320000,0,Brussels Hoofdstedelijk Gewest,Brussels
2927,€150000,Marktstraat 20 b1,3,F,1203,0,1,0,56,14,2,1934,To renovate,0,1,0,0,1,0,Electric,10659310,8450,150000,1,West-Vlaanderen,Flanders
2928,€215000,Marktstraat 20 b1,4,F,535,0,0,0,81,33,2,1919,Good,0,1,0,0,1,Installed,0,10500124,8400,215000,0,West-Vlaanderen,Flanders
2929,€195000,"Heuleplaats, 16",3,B,153,0,0,0,0,0,2,1960,Good,0,0,0,1,2,0,0,10565151,8520,195000,0,West-Vlaanderen,Flanders
2930,€199000,Komvest 1,4,F,577,0,1,0,278,0,0,1959,To renovate,0,0,0,0,0,0,Gas,10659307,8380,199000,1,West-Vlaanderen,Flanders
2931,€199000,Komvest 1,4,F,577,0,1,0,278,0,0,1959,To renovate,0,0,0,0,0,0,Gas,10659306,8380,199000,1,West-Vlaanderen,Flanders
2932,€199000,Komvest 1,3,D,394,0,1,0,204,0,2,0,To be done up,0,1,0,0,2,0,Gas,10659305,8310,199000,1,West-Vlaanderen,Flanders
2933,€448000,Dumortierlaan 89,1,E,418,0,0,0,0,0,2,1965,As new,0,1,0,0,1,0,0,10659304,8300,448000,0,West-Vlaanderen,Flanders
2934,€540000,Dumortierlaan 89,2,A,87,0,0,0,0,0,2,1991,0,0,1,0,0,0,0,0,10654856,8300,540000,0,West-Vlaanderen,Flanders
2935,€249000,Stationstraat 20,5,F,1026,0,0,0,450,0,4,1969,To renovate,0,1,0,0,2,Not installed,0,10659301,3150,249000,0,Vlaams-Brabant,Flanders
2936,€895000,James Ensorlaan 39,3,B,138,0,1,51,177,50,2,2001,Good,0,2,0,1,2,USA hyper equipped,0,10453584,1800,895000,1,Vlaams-Brabant,Flanders
2937,€595000,Maaseikerlaan 100,4,B,190,0,0,0,8700,53,4,1992,0,0,2,0,1,2,Installed,0,10659299,3680,595000,0,Limburg,Flanders
2938,€449000,Pauwstraat 24,3,B,184,0,1,0,518,0,3,2000,Good,0,1,0,1,2,0,0,10659298,9160,449000,1,Oost-Vlaanderen,Flanders
2939,€185000,Zeedijk 148,1,B,149,0,1,10,0,0,2,2007,As new,0,1,0,0,1,0,0,10390182,8400,185000,1,West-Vlaanderen,Flanders
2940,€1795000,Kortrijksesteenweg 128,4,B,102,0,1,0,8560,0,4,2012,As new,0,2,0,1,3,Installed,Gas,10659296,9688,1795000,1,Oost-Vlaanderen,Flanders
2941,€489000,Kortrijksesteenweg 128,3,A,47,0,1,0,507,0,0,2020,0,0,1,0,0,2,0,0,10659295,9850,489000,1,Oost-Vlaanderen,Flanders
2942,€5650000,H. Conciencelaan 70,6,A,68,0,1,40,561,16,0,2020,0,0,3,0,1,0,0,0,10659293,8300,5650000,1,West-Vlaanderen,Flanders
2943,€650000,H. Conciencelaan 70,5,F,569,0,0,0,1762,0,0,1957,To be done up,0,1,0,0,3,0,Gas,10659292,8800,650000,0,West-Vlaanderen,Flanders
2944,€474002,Diestersteenweg 196,3,Not specified,Not specified,0,1,0,512,21,3,2022,As new,0,1,0,0,2,0,0,10631258,3510,474002,1,Limburg,Flanders
2945,€519807,Diestersteenweg 196,4,Not specified,Not specified,0,1,0,561,19,3,2022,As new,0,2,0,0,2,0,0,10631255,3510,519807,1,Limburg,Flanders
2946,€320000,Baron Ruzettelaan 411/01,3,F,632,0,0,0,940,30,0,1980,0,0,1,0,0,2,0,0,10659287,8730,320000,0,West-Vlaanderen,Flanders
2947,€210000,Vesten 47,3,F,558,0,1,0,184,22,2,1967,To be done up,0,1,0,0,1,Semi equipped,Gas,10434008,9130,210000,1,Oost-Vlaanderen,Flanders
2948,€425000,Italiëlei 207,6,D,318,0,1,0,0,0,3,0,Good,0,2,0,0,2,Semi equipped,Gas,10659279,2300,425000,1,Antwerpen,Flanders
2949,€325000,Oscar Van Kesbeeckstraat 7,2,C,233,0,0,0,124,0,3,1932,Just renovated,0,1,0,0,1,USA installed,Gas,10659275,2840,325000,0,Antwerpen,Flanders
2950,€765000,Bredabaan 260,8,D,373,0,0,0,2300,0,4,1965,To renovate,0,4,0,0,6,Installed,Pellet,10659274,3530,765000,0,Limburg,Flanders
2951,€120000.,Alsembergsesteenweg 259,0,Not specified,Not specified,0,0,0,0,0,2,0,0,0,0,0,0,1,Semi equipped,Gas,10659269,1640,120000,0,Vlaams-Brabant,Flanders
2952,€169000,Alsembergsesteenweg 259,0,Not specified,Not specified,0,0,0,0,0,2,0,0,0,0,0,0,1,Semi equipped,Gas,10659267,1640,169000,0,Vlaams-Brabant,Flanders
2953,€699000,Avenue Paul Janson 82,4,E,216,0,0,0,500,16,2,1925,0,0,0,2,0,3,0,Gas,10659263,1080,699000,0,Brussels Hoofdstedelijk Gewest,Brussels
2954,€219000,rue Saint-Gilles 590,2,D,276,0,1,0,245,30,0,0,0,0,1,1,0,1,Installed,Gas,10659262,4420,219000,1,Liï¿½ge,Wallonia
2955,€445000,Keizersplein 71,3,A+,-28,0,1,40,535,45,0,2011,0,0,1,0,1,2,Installed,0,10659257,9400,445000,1,Oost-Vlaanderen,Flanders
2956,€349000,"rue Saint-Martin, 5",5,G,521,0,0,0,0,0,0,0,To renovate,0,0,0,0,2,0,0,10524489,7900,349000,0,Hainaut,Wallonia
2957,€332881,Joseph Durieux 151,0,Not specified,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10659245,5100,332881,0,Namur,Wallonia
2958,€285475,Joseph Durieux 151,2,B,94,0,0,0,0,40,0,2022,0,0,0,1,0,1,Installed,Gas,10659244,5100,285475,0,Namur,Wallonia
2959,€323964,Joseph Durieux 151,2,A,61,0,1,4,0,47,0,2022,0,0,0,1,0,1,Installed,Gas,10659243,5100,323964,1,Namur,Wallonia
2960,€296941,Joseph Durieux 151,2,A,63,0,1,6,0,37,0,2022,0,0,0,1,0,1,Installed,Gas,10659242,5100,296941,1,Namur,Wallonia
2961,€332881,Joseph Durieux 151,2,A,71,0,1,7,0,45,0,2022,0,0,0,1,0,1,Installed,Gas,10659241,5100,332881,1,Namur,Wallonia
2962,€296941,Joseph Durieux 151,2,A,62,0,1,6,0,38,0,2022,0,0,0,1,0,1,Installed,Gas,10659240,5100,296941,1,Namur,Wallonia
2963,€332881,Joseph Durieux 151,2,A,68,0,1,7,0,45,0,2022,0,0,0,1,0,1,Installed,Gas,10659239,5100,332881,1,Namur,Wallonia
2964,€303510,Joseph Durieux 151,2,A,85,0,1,15,0,36,0,2022,0,0,0,1,0,1,Installed,Gas,10659238,5100,303510,1,Namur,Wallonia
2965,€310772,Joseph Durieux 151,2,A,78,0,1,15,0,39,0,2022,0,0,0,1,0,1,Installed,Gas,10659237,5100,310772,1,Namur,Wallonia
